order,changes,miles,names,max_join_angle
1277,0,0.028403449112828907,WOODLAND AVENUE,0
1278,0,0.02835604347615092,WINDHAM DRIVE,0
1279,0,0.0279867437969606,LANDMARK PLACE,0
1280,0,0.027782206076592698,STRATHMORE DRIVE,0
1281,0,0.02777498580641853,NORTH FRANKLIN STREET,0
1282,0,0.027326349754749433,REMINGTON AVENUE,0
1283,0,0.02702675062636833,MORNINGSIDE TERRACE,0
1284,0,0.02678100947212115,REMINGTON AVENUE,0
1285,0,0.026570385838127646,CAYUGA STREET,0
1286,0,0.026488117020223915,SMILEY DRIVE,0
1287,0,0.025238273224755983,GREEN STREET COURT,0
1288,0,0.024161431846483363,GRANVILLE STREET,0
1289,0,0.023813518256192896,GRAPE TERRACE,0
1290,0,0.02364598176580059,J STANLEY COYNE CIRCLE,0
1291,0,0.023578678378284226,FOREST EDGE DRIVE,0
1292,0,0.023304658693803826,OVERLOOK DRIVE,0
1293,0,0.023093312368137185,REMINGTON AVENUE,0
1294,0,0.022922278737126406,OVERLOOK DRIVE,0
1295,0,0.02289384270855894,EAST GENESEE STREET,0
1296,0,0.02271886343232716,EAST GIFFORD PARKWAY,0
1297,0,0.02198967695129551,REMINGTON AVENUE,0
1298,0,0.02189568982691911,PARK ROAD,0
1299,0,0.02161526422833551,GREEN STREET ANNEX,0
1300,0,0.02146120246619603,NURSERY LANE,0
1301,0,0.02115150091410857,SIZER STREET,0
1302,0,0.02100430355171266,SPENCER STREET,0
1303,0,0.020859638526497665,GAIS DRIVE,0
1304,0,0.020785450016456115,AUDUBON PARKWAY,10.788300150250715
1305,0,0.02071156559524549,NURSERY LANE,0
1306,0,0.020707164652045227,SCHOENECK COURT,0
1307,0,0.02041784576821818,SLOCUM DRIVE,0
1308,0,0.02038720240298229,HILLVIEW AVENUE,0
1309,0,0.019800467401241497,WEST KIRKPATRICK STREET,0
1310,0,0.01977994102921669,HEADSON DRIVE,0
1311,0,0.019461898565359327,ROCK CUT ROUNDABAOUT,0
1312,0,0.01936341887269832,MANLEY FIELD HOUSE,0
1313,0,0.018981903942945886,SLOCUM DRIVE,0
1314,0,0.01864557373091921,WILL COURT,0
1315,0,0.01850432866392363,TRAFFIC CIRCLE,0
1316,0,0.018098456483116306,BENHAM AVENUE,1.3743194833158192
1317,0,0.017898735482877234,COSTELLO COURT,0
1318,0,0.01783988166853494,CLIFFSIDE DRIVE,0
1319,0,0.01736872896811354,CORCORAN COURT,0
1320,0,0.01732671206336633,BUTTERNUT STREET,0
1321,0,0.017015051946057225,CONCORD PLACE,0
1322,0,0.016993717556831836,REINMAN ROAD,0.0009402191728133202
1323,0,0.016749124388517975,RONEY LANE,0
1324,0,0.01637747290834675,RONEY LANE,0
1325,0,0.016186937105119918,SOUTH CLINTON STREET,0
1326,0,0.01584842737911996,ONONDAGA LAKE PARKWAY,0
1327,0,0.01481974852136608,TRAFFIC CIRCLE,0
1328,0,0.014666690015289087,ROCK CUT ROUNDABAOUT,0
1329,0,0.014590392656774255,ROCK CUT ROUNDABAOUT,0
1330,0,0.01448539853593892,WESTWOOD ROAD,0
1331,0,0.014216724374509618,PAGE AVENUE,0
1332,0,0.014045180626870666,CLIFFSIDE DRIVE,0
1333,0,0.013785421489475725,FAY ROAD,7.571159841648172
1334,0,0.013503483964760154,MEADE COURT,0
1335,0,0.01317699945463478,FOREST EDGE DRIVE,0
1336,0,0.01301149746746882,MILFORD DRIVE WEST,0
1337,0,0.012579464645590248,PROSPECT AVENUE,0
1338,0,0.012498780832001758,SEDGWICK DRIVE,0
1339,0,0.012482871412342427,MONTROSE AVENUE,2.7643440338362315
1340,0,0.012192133334976258,SPRING LANE,0
1341,0,0.012015315398554136,SEDGWICK DRIVE,0
1342,0,0.011938077151102365,MELROSE AVENUE,0
1343,0,0.011531523357861825,SCOTTHOLM BOULEVARD,0
1344,0,0.011420674259893045,RUGBY ROAD,0
1345,0,0.011102088242246028,MILFORD DRIVE EAST,0
1346,0,0.011069523496341665,STRONG AVENUE,0
1347,0,0.010889335053943815,THOMPSON ROAD,17.3268800821268
1348,0,0.010672619825201759,LORETTO ROUNDABOUT,0
1349,0,0.010446324709206228,HANCOCK DRIVE,0
1350,0,0.010263101154780744,RUGBY ROAD,0
1351,0,0.010156142806433854,DIPPOLD AVENUE,0
1352,0,0.010083585252919705,NOTTINGHAM ROAD,0
1353,0,0.010011283947932584,LORETTO ROUNDABOUT,0
1354,0,0.009776855688798563,WEST HIGH TERRACE,0.43158864036195693
1355,0,0.009437490130987698,HANCOCK DRIVE,0
1356,0,0.008491588532232974,AUDUBON PARKWAY,0
1357,0,0.008141503242386246,MELROSE AVENUE,0
1358,0,0.008084187641938516,MELROSE AVENUE,0
1359,0,0.007936860289076366,CARLTON DRIVE,0
1360,0,0.007886262896519884,HANCOCK DRIVE,0
1361,0,0.007732458216460473,BRADFORD PARKWAY,0
1362,0,0.007484924772243147,ANDREWS STREET,0
1363,0,0.0069979360137911615,WESTMONT ROAD,2.1661039310048222
1364,0,0.006962279771375477,LAKEVIEW ROAD,3.7778416603174425
1365,0,0.006765927552783161,WESTVALE ROAD,0
1366,0,0.006345728538094874,YALE AVENUE,7.041950705413358e-05
1367,0,0.006249272970009829,RONEY LANE,0
1368,0,0.0060858068192386995,ARDMORE ROAD,2.0599711179446896
1369,0,0.005411703678952037,BUNKER HILL WAY,2.582325960363761
1370,0,0.005285210452734837,RONEY LANE,0
1371,0,0.0045768186163102275,NORTH STATE STREET,0
1372,0,0.001737735790000505,SHOP CITY PLAZA,0
1373,0,0.000664756857793278,BRADFORD LANE,0
1374,0,0.0005999741972338621,SOUTH ORCHARD ROAD,0
1375,0,0.00015442188511539465,THOMPSON ROAD,0
1376,0,0.00010448030946210201,LEPAGE PLACE,0
