name,length_ft,endpoint_a,endpoint_b,intersection_to_intersection,wholly_inside,source_segments,source_ids,lon,lat
WILLUMAE DRIVE,268.68378481568095,FORDLAND AVENUE,COURT STREET,True,True,1,477428334,-76.1507557897402,43.07654616455592
TYSON PLACE,268.83262535736014,NORTH COLLINGWOOD AVENUE,NORTH EDWARDS AVENUE,True,True,1,477429452,-76.10706683300668,43.070740586611436
ELMHURST AVENUE,268.8651675964717,KIRK PARK DRIVE,HUNT AVENUE,True,True,4,477443040;800050953;477443043;477443046,-76.15523168322366,43.020951454701496
WALNUT AVENUE,268.9130072675775,ASHWORTH PLACE,EAST FAYETTE STREET,True,True,1,477435960,-76.13207479353045,43.04806763578085
BELLEVUE AVENUE,268.97346999633993,REED AVENUE,RIDER AVENUE,True,True,1,477440537,-76.18125879248126,43.03263212724858
VALLEY DRIVE,269.08472050543156,OAKDALE DRIVE,FISH AVENUE,True,True,1,477445123,-76.15524816071817,43.007047528531075
WILLIS AVENUE,269.16434036445645,ESSEX STREET,DEAD END / SAME-NAME BRANCH,False,True,1,504325333,-76.19453984938333,43.05570660432095
COUGHLIN AVENUE,269.3105715074843,LILLIAN AVENUE,NORWOOD AVENUE,True,True,1,477428953,-76.11038731356595,43.07345813724678
PARK STREET,269.3810211528247,WASHINGTON SQUARE,BEAR STREET,True,True,1,477429613,-76.16168410949713,43.06993313650374
HILLSIDE STREET,269.6723977371577,HARDING STREET,MAPLEHURST AVENUE,True,True,1,477427769,-76.1395457814217,43.07943465319919
CRIPPEN PLACE,269.7432641060675,DEAD END / SAME-NAME BRANCH,CRIPPEN AVENUE,False,True,1,477445563,-76.14417780312094,43.004146092116166
BRADLEY STREET,270.041760876997,WEST ONONDAGA STREET,ELLIOTT STREET,True,True,1,477440127,-76.17244277228339,43.034399100424025
LYNCH STREET,270.0570129264755,DEVINE STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477434698,-76.11920527966979,43.05145809973638
CONKLIN AVENUE,270.0890069137142,GLENCOVE ROAD,DEAD END / SAME-NAME BRANCH,False,True,1,477430637,-76.0892313434993,43.06526255194249
GENESEE PARK DRIVE,270.12656462174857,DEAD END / SAME-NAME BRANCH,SALT SPRINGS ROAD,False,True,1,477436799,-76.10909686857069,43.04498744752302
SOUTH ALVORD STREET,270.1889710412727,JOHN STREET,ASH STREET,True,True,1,477431219,-76.14763935046803,43.06278613451262
GLENWOOD AVENUE,270.33345076589427,CLYDE AVENUE,ELMWOOD AVENUE,True,True,2,477443353;477443385,-76.16172607756009,43.01904440276599
NICHOLS AVENUE,270.407428824038,AVON ROAD,GLENCOVE ROAD,True,True,1,477430993,-76.10347580741025,43.06384210811221
TYSON PLACE,270.4966474278835,NORTH COLLINGWOOD AVENUE,ASHDALE AVENUE,True,True,1,477429460,-76.10807482362122,43.07070061830909
LONGMEADOW CIRCLE,270.89587495824895,LONGMEADOW DRIVE,DEAD END / SAME-NAME BRANCH,False,True,1,477447068,-76.14640977808814,42.98841161552241
BEAR STREET,270.98573236603,SUNSET AVENUE,LODI STREET,True,True,1,477430241,-76.16320526104086,43.067122608248795
VALLEY DRIVE,271.09087652098935,GROVE STREET,WENTE TERRACE,True,True,1,477444602,-76.15703523994056,43.01050160230513
SUNNYCREST ROAD,271.13939843552896,LUDDINGTON STREET,ERICKSON STREET,True,True,1,477431297,-76.09665186084887,43.06227276275659
COUGHLIN AVENUE,271.15185489998316,NORTH COLLINGWOOD AVENUE,NORTH EDWARDS AVENUE,True,True,1,477428907,-76.10723426279512,43.073600126358244
DARLINGTON ROAD,271.20230202753515,BRIGGS STREET,BENDER STREET,True,True,1,477428320,-76.13648079981829,43.07683414547951
COURT STREET,271.2465052784351,MAPLEHURST AVENUE,HARDING STREET,True,True,1,477427499,-76.14170128487203,43.08095114795304
CLARKE STREET,271.35766842617574,WESTCOTT STREET,STRONG AVENUE,True,True,1,477438692,-76.11860776574464,43.03894361853031
TEALL AVENUE,271.3653521383024,PAUL AVENUE,GRAY AVENUE,True,True,1,477429686,-76.12298425411097,43.06980561195358
CRESCENT AVENUE,271.470412579123,WEST KENNEDY STREET,MORTON AVENUE,True,True,1,477441557,-76.16039106793252,43.0286177681901
PHELPS PLACE,271.6101973431252,SNELL TERRACE;SUNRISE DRIVE,MONTICELLO DRIVE SOUTH,True,True,1,477446143,-76.13823728658824,42.99868961038457
HILLSIDE STREET,271.68320314092165,MAPLEHURST AVENUE,DARLINGTON ROAD,True,True,1,477427680,-76.13884625434844,43.07997213824863
ACADEMY PLACE,271.71085428407935,STACY PLACE,NORMANOR DRIVE,True,True,1,477446450,-76.15148233670187,42.995329595882524
WADSWORTH STREET,271.8774884365945,HAROLD STREET,BERKSHIRE AVENUE,True,True,1,477428640,-76.13926532881744,43.07531412621036
MELROSE AVENUE,271.89687247517253,HASTINGS PLACE,CLIFTON PLACE,True,True,1,477430744,-76.11717176690136,43.06446962876453
SALISBURY ROAD,271.99691161530006,BENHAM AVENUE,MONTROSE AVENUE,True,True,1,477437684,-76.19601109471691,43.04203321556797
TYSON PLACE,272.07505257527964,LILLIAN AVENUE,NORWOOD AVENUE,True,True,1,477429480,-76.11016429199324,43.07061616083757
MELROSE AVENUE,272.3961299894645,HASTINGS PLACE,CLIFTON PLACE,True,True,1,477430704,-76.1171832613529,43.064615665375705
SOUTH AVENUE,272.60619549734946,ROCKLAND AVENUE,WEST COLVIN STREET,True,True,1,477442637,-76.15928134980024,43.02361166920904
ALMOND STREET,272.64425536328287,EAST ADAMS STREET,DEAD END / SAME-NAME BRANCH,False,True,1,506022036,-76.14264704944979,43.04309571044388
EUCLID AVENUE,272.90323690210244,BRADFORD LANE,STANDISH DRIVE,True,True,1,477439913,-76.10508721970714,43.03484663076814
SUMMIT AVENUE,272.98907684742227,ANNETTA STREET,WEST COLVIN STREET,True,True,1,477442876,-76.16564631276661,43.02240559211252
BELLAIRE PLACE,272.9945655960526,DEAD END / SAME-NAME BRANCH,PARKWAY DRIVE,False,True,1,477442575,-76.16287230779737,43.023965596981256
STINARD AVENUE,273.0931920464092,STRATHMORE DRIVE,CHARMOUTH DRIVE,True,True,1,477443114,-76.17216077708957,43.02076908717739
SOUTH SALINA STREET,273.1006129676425,WARNER AVENUE,AMHERST AVENUE,True,True,1,477442795,-76.14399379198272,43.02281211747956
NORTH GEDDES STREET,273.1662576696402,EDISON STREET,MARQUETTE STREET,True,True,4,477433139;477433105;477433019;477432966,-76.17042769529911,43.055935158315485
ONONDAGA CREEK BOULEVARD EAST,273.23484728409016,BERGER AVENUE,WEST MATSON AVENUE,True,True,1,477444231,-76.15371931606508,43.012941110605354
FIRST NORTH STREET,273.24858018298704,CRAIG STREET,CLEVELAND AVENUE,True,True,1,511383769,-76.14698117946669,43.06866538040831
GARFIELD AVENUE,273.31996175155916,GARFIELD PLACE,EAST BORDEN AVENUE,True,True,1,477441778,-76.14206479969212,43.02797711458628
TEALL AVENUE,273.39831727871234,ROBINSON STREET,HERBST AVENUE,True,True,1,477432232,-76.12223875389417,43.05878412053519
CURTIS STREET,273.56221696580536,FIRST NORTH STREET,GILBERT AVENUE,True,True,1,477430004,-76.14744032590028,43.06821414612007
ONONDAGA CREEK BOULEVARD,274.0277429710663,MEDORA PLACE,KEEN PLACE,True,True,3,800047588;800047584;477443904,-76.15712477614157,43.015218558276125
ATLANTIC AVENUE,274.10188148066294,EMPIRE AVENUE,LOOMIS AVENUE,True,True,1,477444476,-76.15418380711594,43.01098361506252
HUTCHINSON AVENUE,274.13186111724525,FLETCHER AVENUE,EDGEWOOD AVENUE,True,True,1,477443761,-76.16596284851401,43.01600562562423
SPRING STREET,274.2325584735676,CARLISLE STREET,KIRKPATRICK STREET,True,True,1,477429762,-76.15268982496325,43.06931859851972
NORTH GEDDES STREET,274.3982518622553,MARQUETTE STREET,SPENCER STREET,True,True,1,477432863,-76.1703962776883,43.05668612319128
WEST WARRINGTON ROAD,274.5648296776866,BRONSON STREET,MARJORIE STREET,True,True,1,477446508,-76.14591068257326,42.994402166133405
APPLE STREET,274.6015536857324,DEAD END / SAME-NAME BRANCH,SACKETT STREET,False,True,1,477434764,-76.17580682064397,43.05117860850966
PARK STREET,274.6286658678669,WASHINGTON SQUARE,WOLF STREET,True,True,1,477429468,-76.16393130112226,43.07082513566908
IRVING AVENUE,274.8062972647249,MADISON STREET,CEDAR STREET,True,True,1,477436639,-76.13776528716389,43.04575758772397
PLYMOUTH DRIVE,274.88070929568244,WINTHROP ROAD,ROXBURY ROAD,True,True,1,477430495,-76.09982728144341,43.06601211012066
LEMOYNE AVENUE,275.0920831820372,WASHINGTON SQUARE,CARBON STREET,True,True,1,477429415,-76.16219582194877,43.071198602671636
SOUTH GEDDES STREET,275.21864942100314,HARTSON STREET,ROWLAND STREET,True,True,1,477439572,-76.17384268008482,43.0363231148843
EUCLID TERRACE,275.28039263523215,DEAD END / SAME-NAME BRANCH,EUCLID AVENUE,False,True,1,477439303,-76.11793586451795,43.03723326046358
DOLL PARKWAY,275.45048293351596,DEMONG DRIVE,BEAUMONT PLACE,True,True,1,506986291,-76.08760826206779,43.04441863842122
MORTON STREET,275.5212560405594,AVERY AVENUE,HAYDEN AVENUE,True,True,1,477433500,-76.19678783875658,43.05449564293627
COURT STREET,275.7563635149945,DARLINGTON ROAD,MAPLEHURST AVENUE,True,True,1,477427423,-76.14088427570442,43.08140364106571
WOLCOTT AVENUE,275.76907176884447,FAIRDALE AVENUE,ATKINSON AVENUE,True,True,1,477441811,-76.18269728505904,43.02782458597904
MEADOWBROOK DRIVE,276.0265676015294,CRAWFORD AVENUE,SCOTTHOLM TERRACE,True,True,1,477439064,-76.10907224802777,43.03802459493842
WEST MARCELLUS STREET,276.04873781671967,SOUTH WILBUR AVENUE,NELSON STREET,True,True,1,477437037,-76.17512128642336,43.044245135687504
BROAD STREET,276.20215301489236,NOTTINGHAM ROAD,CRAWFORD AVENUE,True,True,1,477441024,-76.111196073747,43.03083743350656
SPRING STREET,276.2407679539996,JOHN STREET,EAST DIVISION STREET,True,True,1,477430421,-76.14625580387973,43.06620865922314
LANCASTER AVENUE,276.3507222849961,HERTFORD STREET,ANDOVER ROAD,True,True,1,477441743,-76.12211533120158,43.02816411439228
HILLSIDE STREET,276.3702908780283,MALVERNE DRIVE,LOMA AVENUE,True,True,1,477428116,-76.14176178920997,43.077739642301246
GRANT BOULEVARD,276.39381940145853,CRAIG STREET,CLEVELAND AVENUE,True,True,1,477429070,-76.1438740419837,43.07285493876036
DEWITT STREET,276.4026622248445,PARK STREET,BURLINGAME ROAD,True,True,1,477431188,-76.13347678016565,43.06310084657208
HILLSIDE STREET,276.5835454281101,WADSWORTH STREET,HARDING STREET,True,True,1,477427888,-76.1402542692905,43.07889414812065
JAMES STREET,276.6392638484557,MILDRED AVENUE,SHOTWELL PARK,True,True,1,477429981,-76.1160956546658,43.06821935396221
OTISCO STREET,276.9345817642684,WYOMING STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477436382,-76.15951220109707,43.046502881700356
NOTTINGHAM ROAD,277.026859993701,WALDORF PARKWAY,TECUMSEH ROAD;TECUMSEH STREET,True,False,1,477442038,-76.11134777341701,43.02683312887479
AMES AVENUE,277.3028133240677,WEST SENECA TURNPIKE,KIMBER AVENUE,True,True,1,477445666,-76.15782482771286,43.00332459535481
SOUTH GEDDES STREET,277.3391023746214,FITCH STREET,PUTNAM STREET,True,True,1,477439200,-76.17333378473903,43.037614128265616
LEMOYNE AVENUE,277.428348927496,NORTH SALINA STREET,WASHINGTON SQUARE,True,True,1,477429742,-76.1634332808307,43.06956762996936
EAST FAYETTE STREET,277.49225801294995,CROLY STREET,ELLIS STREET,True,True,2,800037804;477435808,-76.1131772089079,43.048198013312955
EAST WILLOW STREET,277.67331143490395,NORTH WARREN STREET,NORTH SALINA STREET,True,True,1,477434174,-76.15164277871926,43.05237349198572
EAST FAYETTE STREET,277.8034035341087,BRUCE STREET,FENWAY DRIVE,True,True,1,477435780,-76.11108479522122,43.048276112520526
EUCLID AVENUE,277.8497643906572,HOUSTON AVENUE,MEADOWBROOK DRIVE,True,True,1,477439412,-76.1106225775192,43.03674582903716
MARCELLUS STREET,277.9321634373813,WYOMING STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477436105,-76.15991572599675,43.047446199147764
BYRNE PLACE,278.28891601794186,DEAD END / SAME-NAME BRANCH,CHANNING PLACE,False,True,1,482659662,-76.14111733427143,42.99731400632976
DOLL PARKWAY,278.3469601299681,BEAUMONT PLACE,DEMONG DRIVE,True,True,1,506986295,-76.08745766615785,43.04443335004888
CLARENCE AVENUE,278.3547113591936,MONTICELLO DRIVE NORTH,SENECA DRIVE,True,True,1,477445472,-76.13918374603848,43.004394607422434
TEALL AVENUE,278.38922889356434,MELROSE AVENUE,JAMES STREET,True,True,1,477430792,-76.1226612899737,43.0646511541835
HIXSON AVENUE,278.40984103514893,ELDORADO STREET,MELROSE AVENUE,True,True,1,477430967,-76.12016531645922,43.06398215018075
DRISCOLL AVENUE,278.5614175055689,AVERY AVENUE,HAYDEN AVENUE,True,True,1,477433907,-76.19600081129863,43.053375111084755
JAMES STREET,278.6079833462487,PECK AVENUE,HASTINGS PLACE,True,True,1,477430217,-76.1183857452561,43.06711911434582
ATLANTIC AVENUE,278.7699261288483,GIRARD AVENUE,EMPIRE AVENUE,True,True,1,477444505,-76.15317027299331,43.010834129652814
WENDELL TERRACE,278.7962181229576,KLINE STREET,RUGBY ROAD,True,True,1,477430071,-76.12972169301365,43.06787546575758
WEST COLVIN STREET,278.87656007236217,KIRK PARK DRIVE,HUNT AVENUE,True,True,4,477442633;800050952;477442643;477442646,-76.15509053355153,43.02322063151801
PARK STREET,278.891200107898,MARY STREET,EAST DIVISION STREET,True,True,1,477430726,-76.1485847760505,43.064715125976946
IVES AVENUE,278.9625765408315,ERIE BOULEVARD EAST,DEAD END / SAME-NAME BRANCH,False,True,1,477435267,-76.11602777302207,43.05035493597348
OAK STREET,279.0018477873011,MANILLA STREET,LODI STREET,True,True,1,477434156,-76.13307924952817,43.05277211407066
COURT STREET,279.02488085097156,KUHL AVENUE,LOMA AVENUE,True,True,1,477427835,-76.14511929915201,43.07906113936168
HOOD AVENUE,279.0888395867604,COURT STREET,KIRKPATRICK STREET,True,True,1,477428304,-76.1483158022266,43.0768221070298
VALLEY DRIVE,279.1034095482016,CAMP AVENUE,OAKDALE DRIVE,True,True,1,477445007,-76.15561041205603,43.007751216386836
LEXINGTON AVENUE,279.3364927664211,ELLIS STREET,WESTMORELAND AVENUE,True,True,1,477436126,-76.11414076664077,43.047235104475725
BROAD STREET,279.3427600937496,MEADOWBROOK DRIVE,FELLOWS AVENUE,True,True,1,477441083,-76.11522978451742,43.03057360487065
KANE ROAD,279.37205341311784,WILLIS AVENUE,EMERSON AVENUE,True,True,1,477431578,-76.19779006513757,43.061148671352164
HIAWATHA PLACE,279.4204782485409,WILLUMAE DRIVE;WOLF STREET,DEAD END / SAME-NAME BRANCH,False,True,1,800041915,-76.15862385538178,43.07941690572793
SALT SPRINGS ROAD,279.4406757408045,EAST AVENUE,CANDEE AVENUE,True,True,1,477436492,-76.10530326005973,43.04597160324274
SALT SPRINGS ROAD,279.51890044060366,CROLY STREET;EAST GENESEE STREET,BRUCE STREET,True,True,1,477436742,-76.11183121004441,43.04492801439539
NURSERY LANE,279.5302836814113,DAYBREAK LANE,VINCENT STREET,True,True,1,477442933,-76.12771424234269,43.02190960555571
ORISKANY DRIVE,279.5424090230298,JERICHO DRIVE,MOORE AVENUE,True,True,1,477442652,-76.13742416800325,43.02316627147238
SOUTH LOWELL AVENUE,279.670273851259,TENNYSON AVENUE,BRYANT AVENUE,True,True,1,477436320,-76.18090727749558,43.04699063848191
GRANT BOULEVARD,279.8545930849589,WADSWORTH STREET,WORDEN AVENUE,True,True,1,477429168,-76.13956492776575,43.07225757909138
WILSON PLACE,279.865291249763,EAST GIFFORD PARKWAY,BARRINGTON ROAD,True,True,1,477437916,-76.08377958056383,43.04157556353786
PARK STREET,279.98165930488403,JOHN STREET,EAST DIVISION STREET,True,True,1,477430832,-76.14766975748259,43.064343626139035
WEST END DRIVE,280.0617611295658,ERIE BOULEVARD WEST;MILTON AVENUE,GERE AVENUE,True,True,1,477432240,-76.1978913624257,43.058738012684046
HIXSON AVENUE,280.0779932429898,MOONEY AVENUE,MARIPOSA STREET,True,True,1,477431343,-76.12006882674228,43.06244352139406
SNELL TERRACE,280.1193972773351,PHELPS PLACE;SUNRISE DRIVE,DEAD END / SAME-NAME BRANCH,False,True,1,477446142,-76.13769993192105,42.99900393229562
MOSLEY DRIVE,280.15517937784807,GLENCOVE ROAD,AVON ROAD,True,True,1,477430968,-76.10082432198487,43.06397111281758
MARK AVENUE,280.24763983144885,WEST BEARD AVENUE,WOOD AVENUE,True,True,1,477442270,-76.14986834185515,43.02563909447502
CARBON STREET,280.2752690839656,CARLISLE STREET,KIRKPATRICK STREET,True,True,1,477429992,-76.15354978393076,43.068160102421395
EAST WASHINGTON STREET,280.2766900894863,PINE STREET,DEAD END / SAME-NAME BRANCH,False,True,1,477435473,-76.12922998187561,43.04930947658787
MARK AVENUE,280.27687529299493,WEST COLVIN STREET,WOOD AVENUE,True,True,1,477442408,-76.14953490183909,43.02490991216238
MELROSE AVENUE,280.31237627240716,COOK AVENUE,HASTINGS PLACE,True,True,1,477430720,-76.11821526130531,43.06456465784756
HIXSON AVENUE,280.47085976683115,MARIPOSA STREET,BOYDEN STREET,True,True,1,477431487,-76.12001076576422,43.06167562387456
EAST GENESEE STREET,280.48036008473537,DEAD END / SAME-NAME BRANCH,FORMAN AVENUE,False,True,1,477436180,-76.13948886063768,43.04718102501334
PLYMOUTH DRIVE,280.498585724889,CALEB AVENUE,SUNNYCREST ROAD,True,True,1,477431468,-76.09838478558642,43.0618156004045
CARBON STREET,280.5320772048752,EAST DIVISION STREET,JOHN STREET,True,True,1,477430562,-76.14681330279134,43.06545611955122
TEALL AVENUE,280.6039057403014,MELROSE AVENUE,ELDORADO STREET,True,True,1,477430988,-76.12260629151135,43.0638851539514
MELROSE AVENUE,280.6236571344933,HASTINGS PLACE,COOK AVENUE,True,True,1,477430758,-76.1182047491357,43.064435631028886
WALNUT AVENUE,280.6634084407616,EAST GENESEE STREET,ASHWORTH PLACE,True,True,1,477436259,-76.1320922958957,43.04731361781123
TEALL AVENUE,280.9013881415531,BOYDEN STREET,MARIPOSA STREET,True,True,1,477431509,-76.12244274648536,43.06157862925672
SEVENTH NORTH STREET,280.99280031594805,TURTLE STREET,BELLSHIRE LANE,True,True,1,477427785,-76.15264827576208,43.079366132691355
MARLETT STREET,281.0239273955875,SHIRLEY DRIVE,VALLEY DRIVE,True,True,1,477444856,-76.15534279771485,43.00830762655101
FIRST NORTH STREET,281.1883094289544,CULBERT STREET,DELONG AVENUE,True,True,1,477429581,-76.15079776136518,43.0701111602921
STEVENS AVENUE,281.3018636101272,EAST FLORENCE AVENUE,CORDOVA STREET,True,True,1,477445174,-76.14073079775602,43.00668563693909
BURDICK AVENUE,281.5195886205472,ARNTS PLACE,MURRAY AVENUE,True,True,1,477428182,-76.15549034257104,43.077305119341716
VILLAGE DRIVE,281.6740193851733,EDTIM ROAD,DEAD END / SAME-NAME BRANCH,False,True,1,477429494,-76.11753260763939,43.07057950497345
COLUMBUS AVENUE,281.7119343530464,ERIE BOULEVARD EAST,LOMBARD AVENUE,True,True,1,477435690,-76.12140160224169,43.048903354430166
WILLUMAE DRIVE,281.8338285678119,HIAWATHA PLACE;WOLF STREET,GANNETT AVENUE,True,True,1,477427808,-76.15770675767965,43.07914959951071
GRAVES STREET,281.9340939131096,BEECHER STREET,DOUGLAS STREET,True,True,1,477431646,-76.13910707045633,43.06105033303276
HIXSON AVENUE,282.01605410794156,MOONEY AVENUE,ELDORADO STREET,True,True,1,477431179,-76.1201108048977,43.063214163130034
SOUTH SALINA STREET,282.1431540930029,EAST BRIGHTON AVENUE;WEST BRIGHTON AVENUE,MCCLURE AVENUE,True,True,1,477443087,-76.14315230273583,43.02105011214799
MEADOWBROOK DRIVE,282.24411693907416,SCOTT AVENUE,RAMSEY AVENUE,True,True,1,477438556,-76.10784537313934,43.039588535232696
WALLACE STREET,282.3375490390956,DEAD END / SAME-NAME BRANCH,WEST GENESEE STREET,False,True,2,800046552;509997853,-76.15639205161867,43.05298108541088
WHEATON ROAD,282.33870611916103,FEIGEL AVENUE,GRANT BOULEVARD,True,True,1,477429195,-76.12641578209733,43.0725116119996
EAST FAYETTE STREET,282.42002076604234,BRUCE STREET,CROLY STREET,True,True,1,477435801,-76.1121307962077,43.04822659995194
MILFORD DRIVE EAST,282.79366202621276,DEAD END / SAME-NAME BRANCH,NORTHCLIFFE ROAD,False,True,1,477430288,-76.09609932234005,43.06702179922934
VAN RENSSELAER STREET,283.0117665096515,RICHMOND AVENUE,TRACY STREET,True,True,1,477435508,-76.16623234747102,43.04961262700248
EAST FAYETTE STREET,283.04859640745985,ELLIS STREET,WESTMORELAND AVENUE,True,True,2,800037806;477435805,-76.11422580370058,43.04820910221936
MITCHELL AVENUE,283.10164364784197,ARMSTRONG PLACE,LYNCH AVENUE,True,True,1,477444087,-76.17037631374608,43.01409060911171
GENANT TO NORTH CLINTON CONNECTOR,283.28165022967494,GENANT DRIVE,NORTH CLINTON STREET,True,True,1,477430853,-76.16140857600534,43.064366779855746
EAST WASHINGTON STREET,283.2987963101757,FORMAN AVENUE,DEAD END / SAME-NAME BRANCH,False,True,1,477435432,-76.13937832627036,43.04942913214238
HAROLD STREET,283.73040680639673,BUTTERNUT STREET,GREENLAND DRIVE,True,True,1,477428670,-76.14202530729857,43.07482759088386
WELDON AVENUE,284.005849300099,MALVERNE DRIVE,LOMA AVENUE,True,True,1,477427557,-76.14561878052956,43.080633652601875
HERTFORD STREET,284.2089325446123,MORNINGSIDE TERRACE,HAFFENDEN ROAD,True,True,1,477441576,-76.12381717378112,43.028472193648504
