name,component,length_ft,full_component_ft,outside_city_ft,wholly_inside,source_segments,source_ids,lon,lat,components_in_city
PRINCETON AVENUE,1,154.20620466944777,154.20620466944777,0.0,True,1,477444276,-76.1699343047478,43.01242313684481,1
OXFORD STREET,2,157.71884821290612,157.71884821290612,0.0,True,1,477440172,-76.15538717655723,43.033916490146325,2
DECKER STREET,1,161.8715009162528,161.8715009162528,0.0,True,1,477434333,-76.14682985116956,43.05206771851619,1
SOUTH LOWELL AVENUE,2,163.0112978841477,163.0112978841477,0.0,True,1,477436575,-76.17996804829734,43.04577320931858,3
EAST PLEASANT AVENUE,1,163.34761379409053,163.34761379409053,0.0,True,1,477443566,-76.14115425486035,43.017399597506206,1
TRUTH TERRACE,1,164.00797037833215,164.00797037833215,0.0,True,1,477439699,-76.14570430309871,43.035608450748654,1
SOUTH LOWELL AVENUE,3,167.3540186873007,167.3540186873007,0.0,True,1,800051049,-76.18010260749527,43.045714437750036,3
LENNOX AVENUE,1,168.3105893456399,168.3105893456399,0.0,True,1,513530282,-76.11537728682248,43.035826785855264,2
MICHAELS CIRCLE,1,176.26304447010443,176.26304447010443,0.0,True,1,477442244,-76.1367574812807,43.025452115502006,1
ALBERT TERRACE,1,178.12944114158068,178.12944114158068,0.0,True,1,477440070,-76.14672477578502,43.0342200868886,1
GREEN STREET PLACE,1,179.05287088587545,179.05287088587545,0.0,True,1,477433120,-76.13641079504619,43.05575764890952,1
SIDMAN AVENUE,1,179.94404698723915,179.94404698723915,0.0,True,1,477432298,-76.19759881553077,43.058261637617136,1
PALMER LANE,1,180.23134144224798,180.23134144224798,0.0,True,1,477444372,-76.1608931722478,43.01187753911776,1
DAYBREAK LANE,1,181.70427537644676,181.70427537644676,0.0,True,1,477442855,-76.12817277793648,43.02221636160235,1
DODGE DRIVE,1,183.75762717888884,183.75762717888884,0.0,True,1,477442531,-76.12017910124484,43.02395987342376,1
EAST NEWELL STREET,1,186.64104146070542,186.64104146070542,0.0,True,1,477443465,-76.14138798737352,43.01807407723446,1
STRATHMORE ROAD,1,187.77873490976788,187.77873490976788,0.0,True,1,477443262,-76.17369942724503,43.01961741633112,1
MOREY AVENUE,1,189.67688251263806,189.67688251263806,0.0,True,1,477444698,-76.14999528596559,43.00943262627397,1
BOYDEN PLACE,1,190.46459167740448,190.46459167740448,0.0,True,1,477431594,-76.12358546904038,43.061181435006176,1
RADISSON COURT,1,191.45934953398108,191.45934953398108,0.0,True,1,477438363,-76.1448037857753,43.04005563551062,1
BELMONT STREET,1,191.4869297623661,191.4869297623661,0.0,True,1,477437096,-76.16920049109032,43.043855778532944,1
ROBINCROFT ROAD,1,200.46579285363893,200.46579285363893,0.0,True,1,477432388,-76.12913728452624,43.058214639186,1
JERICHO DRIVE,1,201.45718254295917,201.45718254295917,0.0,True,1,477442772,-76.1379194683618,43.0228712030904,1
EAST GIFFORD PARKWAY,1,202.6900228854318,202.6900228854318,0.0,True,2,477437975;506986299,-76.08434776296131,43.04133625612603,1
LIGHT COURT,1,203.18076783974087,203.18076783974087,0.0,True,1,477437959,-76.14178062311093,43.04137685325303,1
WARNER COURT,1,203.37400599546018,203.37400599546018,0.0,True,1,477432341,-76.19925733568361,43.05820964354013,1
GLASS TERRACE,1,204.04419461541372,204.04419461541372,0.0,True,1,477441567,-76.1417818090127,43.02851613671544,1
WILL AVENUE,1,204.15932640583551,204.15932640583551,0.0,True,1,477440785,-76.17239130895146,43.031748501957836,1
FRISBIE COURT,1,206.60891687178093,206.60891687178093,0.0,True,1,477437984,-76.14097639969893,43.04133947287313,1
MANLEY FIELD HOUSE,1,207.4581603863372,207.4581603863372,0.0,True,1,600035933,-76.12837166495949,43.024917697655994,2
GAGE COURT,1,207.95310881510912,207.95310881510912,0.0,True,1,477438416,-76.14144594785866,43.039830714356704,1
HIGHRIDGE PLACE,1,210.62859027761957,210.62859027761957,0.0,True,1,477441958,-76.20003629576954,43.02693160311184,1
PAVILLION TERRACE,1,220.1982430371021,220.1982430371021,0.0,True,1,477439423,-76.146828395538,43.03649530687384,1
BRONX AVENUE,1,222.22423764297812,222.22423764297812,0.0,True,2,477428952;477428956,-76.13366330378562,43.07344554538892,1
EAST BELDEN AVENUE,1,223.62905371286953,223.62905371286953,0.0,True,1,477433345,-76.15088429975826,43.05495361238606,1
ARGYLE AVENUE,2,223.70305675257597,223.70305675257597,0.0,True,1,477428586,-76.13381930128293,43.0752241427289,1
MULBERRY TERRACE,1,224.5827413391735,224.5827413391735,0.0,True,1,477439605,-76.14638104564277,43.036194170168706,1
ACADIA AVENUE,1,226.11954291435734,226.11954291435734,0.0,True,1,477428203,-76.13397334981725,43.077066629450314,1
DANFORTH TERRACE,1,227.35231901288915,227.35231901288915,0.0,True,1,477439403,-76.1463963337287,43.03680872913311,1
CHANNING PLACE,1,227.99401815599475,227.99401815599475,0.0,True,1,477446225,-76.14161381361612,42.99766907899883,1
CENTRAL AVENUE,1,230.61403718894255,230.61403718894255,0.0,True,1,477437144,-76.1682408341619,43.04374062377823,1
HICKORY STREET,2,233.27123897086815,233.27123897086815,0.0,True,1,477433681,-76.15015634656979,43.054010202591435,2
CADWELL PLACE,1,235.1241409069534,235.1241409069534,0.0,True,1,477439233,-76.1750753056934,43.037203365587295,1
LINWILL TERRACE,1,235.30182477489114,235.30182477489114,0.0,True,1,477429208,-76.11647378141558,43.07230315567601,1
TITUS ALLEY,1,235.76395822415867,235.76395822415867,0.0,True,1,477431017,-76.15631715592309,43.063689950624315,1
CHENNAULT DRIVE,1,241.10723261074216,241.10723261074216,0.0,True,1,477439640,-76.11121745565903,43.03589763049992,1
JASPER PLACE,1,242.07524732199866,242.07524732199866,0.0,True,1,477431334,-76.1418669108814,43.0621058922066,1
COFFEY DRIVE,1,242.42640164687137,242.42640164687137,0.0,True,1,477435924,-76.18477028246689,43.04802987030682,1
SHELBOURNE PLACE,1,246.4545912375243,246.4545912375243,0.0,True,1,477442581,-76.16399427806822,43.023894622699395,1
EDMUND AVENUE,1,246.77255018866515,246.77255018866515,0.0,True,1,477443653,-76.15353080979693,43.017178959945205,1
CRYSLER STREET,1,247.64308684065324,247.64308684065324,0.0,True,1,477435765,-76.18121730659394,43.048587606265585,1
THURGOOD TERRACE,1,249.23796265933055,249.23796265933055,0.0,True,1,477439723,-76.14669965882524,43.03553427764022,1
MORTON AVENUE,1,252.15027491782658,252.15027491782658,0.0,True,1,477441641,-76.16121029435055,43.02843995403886,1
