name,id,length_ft,fcc,wholly_inside,lon,lat
HILLSBORO PLACE,477438148,41.247265369742465,A41,True,-76.08625525701642,43.040559612638795
GRAND AVENUE,800051001,41.300676871932936,A31,True,-76.17753631090324,43.03891231814762
COURT STREET,477427743,41.336463621807134,A31,True,-76.1446392828464,43.07932465160428
GLENWOOD AVENUE,477443385,41.58000351149884,A31,True,-76.16149077470398,43.01878422583939
OAK STREET,477433256,41.60880373428522,A41,True,-76.13327580197404,43.05515065364391
HANCOCK DRIVE,477441950,41.63946809362499,A62,True,-76.17973513598507,43.02689063450554
CARLTON DRIVE,504325285,41.90662232632321,A45,True,-76.08903902472021,43.04653126946835
COLERIDGE AVENUE,800051055,41.909208802566695,A41,True,-76.17989319979075,43.04554576862587
FAYETTE BOULEVARD,477435450,41.926486637384976,A45,True,-76.09505025480605,43.04939689032693
WEST BEAR STREET,800036487,41.96717965850146,A31,True,-76.16396949522984,43.066082853255075
WEST COLVIN STREET,477442549,42.030620151375004,A30,True,-76.15253979597706,43.02378809261704
EUCLID AVENUE,477439302,42.09208142004231,A31,True,-76.11778578323097,43.036869624652006
HIAWATHA BOULEVARD WEST,800047000,42.21421582469806,A31,True,-76.176673619555,43.062123600934704
NORTH SALINA STREET,477433411,42.51467364752703,A31,True,-76.15211377487226,43.05458927545043
EAST BRIGHTON AVENUE,513531408,42.61550104383292,A31,True,-76.14096932932414,43.02037261992488
AUDUBON PARKWAY,800005937,42.62543184136756,A45,True,-76.09482213259876,43.04841384689374
WEST STREET ARTERIAL SOUTHBOUND,477433862,42.66131423832726,A35,True,-76.1585072437516,43.053477079137586
MELROSE AVENUE,504325545,42.68451074943536,A45,True,-76.11542136256621,43.06463545187691
JAMESVILLE AVENUE,477443002,42.774634521306325,A41,True,-76.13281930057393,43.02123363943748
SOUTH SALINA STREET,477441709,42.78659466511493,A21,True,-76.14642225761648,43.02794610622659
SOUTH WILBUR AVENUE,477435685,42.7962017105632,A41,True,-76.18010207136722,43.048555650615654
SEDGWICK ROAD,477429842,42.829727771243135,A41,True,-76.13301422295221,43.068653811682424
JAMES STREET,477431332,42.929486757607016,A31,True,-76.12859917149714,43.06211990950836
MELROSE AVENUE,504325546,42.98713711979937,A45,True,-76.1154181574486,43.06456877492354
SCOTTHOLM BOULEVARD,477437239,43.444171460252605,A41,True,-76.11180891041458,43.04338966069516
COOK AVENUE,477430759,43.44422407708247,A41,True,-76.11873375018692,43.064475124419545
WEST ADAMS STREET,477437571,43.78518210432586,A31,True,-76.15395313782669,43.04243221943852
WADSWORTH STREET,477428474,43.81525705062934,A41,True,-76.13929932126193,43.07574660602007
BROOKFORD ROAD,477438014,43.887849004445975,A41,True,-76.10485174913607,43.04104012018221
JAMES STREET,477434405,44.00888907043385,A31,True,-76.14945580640875,43.05189212813151
WADSWORTH STREET,477427208,44.060112365710204,A41,True,-76.14608127194035,43.08242814315788
EAST FAYETTE STREET,477435676,44.094656691386845,A41,True,-76.1427597925389,43.04856313603568
OAKWOOD AVENUE,477438555,44.17552363035754,A43,True,-76.14561325689876,43.03932110897213
SALT SPRINGS ROAD,482660131,44.287491165660185,A31,True,-76.09370389531483,43.04772578669566
RUGBY ROAD,477430043,44.29588426576508,A41,True,-76.13294979440654,43.067652105629946
FAYETTE BOULEVARD,477435448,44.331863875361776,A45,True,-76.09504348728697,43.04934501472001
NORTH FRANKLIN STREET,800080350,44.382415344248216,A41,True,-76.15519691326432,43.0552198430271
SUNNYCREST ROAD,477431283,44.43338061931233,A41,True,-76.09606229318629,43.06229810972696
SOUTH SALINA STREET,477443997,44.50507866395114,A21,True,-76.14139231101424,43.014268096521
GRANT BOULEVARD,477429150,44.71112399667214,A31,True,-76.13798177706845,43.07233463108347
WEST MARCELLUS STREET,477436848,44.79959716815647,A41,True,-76.17463347199156,43.04449660603668
WEST STREET ARTERIAL SOUTHBOUND,800037032,44.81155234999216,A35,True,-76.15851172005736,43.053357093411265
SOUTH MCBRIDE STREET,477435030,44.83095706611047,A41,True,-76.143856272134,43.0506991262108
AUDUBON PARKWAY,477435949,44.835587450190104,A45,True,-76.0949702620534,43.04841321856438
WEST COLVIN STREET,477442643,45.09211416656703,A30,True,-76.15501128455186,43.02322191102748
SEDGWICK DRIVE,477430713,45.104516119024034,A45,True,-76.13040529161476,43.06464911457727
EAST GLEN AVENUE,477444719,45.12189958694202,A41,True,-76.13520592892706,43.00890760305885
SOUTH CLINTON STREET,477438237,45.211973627905365,A40,True,-76.15194231072277,43.04038658915418
VALLEY DRIVE,477444873,45.39181400091807,A31,True,-76.15582527358353,43.00816763552286
SCOTTHOLM TERRACE,477439084,45.61699042040626,A41,True,-76.1092502020052,43.03766118019109
EAST GENESEE STREET,800066374,45.8003244854931,A40,True,-76.15170461704263,43.05049909893914
FABIUS STREET,477436788,45.90098258554281,A41,True,-76.15836794921314,43.0447388823251
PEAT STREET,477433350,45.99149222855009,A43,True,-76.11560297883034,43.05484763300129
JAMES STREET,477434496,46.14941434265265,A31,True,-76.1497823103313,43.05173162264917
HARRINGTON ROAD,477437905,46.22604771075869,A41,True,-76.10213176462663,43.04152612563576
MIDLAND AVENUE,477440447,46.2469226239259,A41,True,-76.15460578692183,43.03297188996995
CATHERINE STREET,477434681,46.30107408355544,A41,True,-76.14210878030958,43.051407120761844
SEYMOUR STREET,477437503,46.360464286896075,A40,True,-76.15791281820324,43.04255906792314
GIFFORD STREET,509997025,46.595336327100995,A40,True,-76.15352332829953,43.04365624344285
NORTH MCBRIDE STREET,477434539,46.65212375231358,A41,True,-76.14382833677547,43.05166360365714
PULASKI STREET,800066610,46.678270561029954,A41,True,-76.17655600764184,43.06212150308076
CADWELL STREET,800048351,46.763848302378904,A41,True,-76.17550942805681,43.03711801573526
HURLBURT ROAD,477437778,46.85743778916492,A41,True,-76.10078985733374,43.04172111277676
OVERLOOK DRIVE,477441290,46.86781803979864,A41,True,-76.18721220167392,43.029651067706304
EAST BRIGHTON AVENUE,477445147,46.998624821524345,A31,True,-76.13121895236002,43.006840413837416
TEALL AVENUE,477433853,47.1082346910496,A31,True,-76.12187527157393,43.053371130783574
GIFFORD STREET,477437218,47.122766628823506,A41,True,-76.1581051183051,43.04346031318649
WEST HIGH TERRACE,477437761,47.16647675641564,A41,True,-76.20067779916423,43.041711764524834
SALT SPRINGS ROAD,477436034,47.27860729355086,A31,True,-76.08904277442805,43.04752011646242
COURT STREET,477427671,47.389057550379,A31,True,-76.14377979770067,43.07979613994296
MARTIN LUTHER KING EAST,477440005,47.435940533215785,A43,True,-76.14293319989751,43.034495498023176
DEFOREST ROAD,477437479,47.561682017149614,A41,True,-76.090267330012,43.042671650337894
DAKOTA STREET,800052286,47.71838682318557,A41,True,-76.1115223131106,43.03273472499026
MENLO DRIVE,477444465,47.82420949756371,A41,True,-76.1380377492845,43.011015104898625
BRADFORD PARKWAY,477438165,48.02098410152138,A45,True,-76.10626330037775,43.0405236397465
BRADFORD PARKWAY,477438200,48.02160244191878,A45,True,-76.10638649848904,43.040466552160716
EAST GENESEE STREET,508421385,48.106949788376866,A35,True,-76.14228915968006,43.0474046138179
GIFFORD STREET,509997020,48.42172280905146,A40,True,-76.15334628678727,43.043645115122985
EAST GENESEE STREET,477437348,48.43960169029838,A31,True,-76.09334773934648,43.04290768454387
WEST KENNEDY STREET,800032592,48.44939451372035,A31,True,-76.15015029035541,43.030043755270526
BUCKINGHAM AVENUE,477442382,48.55832671207545,A41,True,-76.12056023356642,43.024789086817314
HATHERLY ROAD,477437953,48.578001009339474,A41,True,-76.10337643041709,43.04133509421082
NORTH CROUSE AVENUE,508421207,48.587136949079365,A43,True,-76.13644395203298,43.05150888733147
EAST ADAMS STREET,477437416,48.61930524230973,A30,True,-76.14236321194217,43.042716646970796
SHOTWELL PARK,800052398,48.620707206626825,A45,True,-76.11548570712327,43.06460004308081
GIFFORD STREET,800008530,48.62968254594028,A40,True,-76.15392953551763,43.04364980234347
CATAWBA STREET,477431522,48.69959425601799,A41,True,-76.15601474763942,43.061123278367944
SALT SPRINGS ROAD,800029900,48.71532714341955,A31,True,-76.09612603046752,43.04744229753342
DEWITT ROAD,800052322,48.79982097492955,A41,True,-76.08367991284476,43.040481539940934
EUCLID AVENUE,477439465,48.97598305236118,A31,True,-76.11018610759893,43.036432375993
PLUM STREET,477434374,49.188631081262265,A41,True,-76.16027829839535,43.05201464392882
NORTH TOWNSEND STREET,509997416,49.24579618458406,A41,True,-76.14557935442241,43.050889670984105
EAST GENESEE STREET,800040259,49.31550842852027,A31,True,-76.11821946873265,43.04555008471336
SALT SPRINGS ROAD,800029913,49.42136949652326,A31,True,-76.09630529871743,43.04741320961231
CLAIRE ROAD,477437545,49.479787239963855,A41,True,-76.08508718556327,43.04249385266991
SOUTH ALVORD STREET,477431732,49.62722265230732,A41,True,-76.14140229392565,43.06029311645903
EAST COLVIN STREET,477442061,49.7093776045246,A31,True,-76.1402178436138,43.0263858434019
WEST STREET ARTERIAL NORTHBOUND,800036938,49.76384986152488,A35,True,-76.15821471324055,43.05319532881203
DEMONG DRIVE,506986289,49.76596145756564,A41,True,-76.08744626953813,43.04405147506086
HANCOCK DRIVE,477441937,49.82994789161505,A62,True,-76.17974524898251,43.02700097267869
SCOTT AVENUE,477438594,49.986804370963185,A41,True,-76.10806088717109,43.03920955818299
EAST COLVIN STREET,477442076,50.04959130337564,A31,True,-76.13725329860283,43.02633512282286
WEST FAYETTE STREET,800037290,50.07874607661579,A43,True,-76.15973259119512,43.04853645656729
WENDELL TERRACE,477430673,50.23378059326277,A41,True,-76.13036792777702,43.06476526852648
EAST GLEN AVENUE,477445302,50.34459930370318,A41,True,-76.14035331504637,43.00551164079396
LANCASTER AVENUE,477442389,50.393170605608326,A41,True,-76.12181529724812,43.024720599633135
SCHOOL STREET,477433905,50.45662495327783,A40,True,-76.1859163118641,43.053243646719885
ALMOND STREET,477741193,50.50206575755881,A47,True,-76.14250206770396,43.04735298019131
CHURCHILL AVENUE,477444485,50.70535418331599,A41,True,-76.13993077896382,43.010917110886965
HASTINGS PLACE,477430745,50.75182555173838,A41,True,-76.11768625976578,43.064525162065245
GARFIELD AVENUE,477441594,50.781903617813796,A41,True,-76.14214833042136,43.028417612126425
CUMBERLAND PLACE,477440703,50.849692899683575,A41,True,-76.11250670150268,43.032040943060046
NORTH STATE STREET,800036393,50.97937231026576,A21,True,-76.14737654515326,43.050909603726055
EAST BRIGHTON AVENUE,477445155,50.979451823404304,A31,True,-76.13117540337421,43.00670986273506
ERIE BOULEVARD EAST,477434983,51.31701946120293,A25,True,-76.14395128514549,43.050760625191735
WEST STREET ARTERIAL SOUTHBOUND,477433944,51.35344417168247,A35,True,-76.1585229517004,43.05322544981104
CADILLAC STREET,477427797,51.41117660658116,A41,True,-76.15047082589143,43.07908764512896
EAST WILLOW STREET,477434151,51.503662705657675,A41,True,-76.15071647506765,43.0524149520716
VALLEY DRIVE,800034592,51.5669739326591,A31,True,-76.15462370097529,43.00583956677658
NORTH GEDDES STREET,477433019,51.786116103178095,A31,True,-76.17042758025552,43.05593260459817
FOBES AVENUE,477428963,51.86158577345201,A41,True,-76.11161123871302,43.073466604699036
WEST GENESEE STREET,477433863,51.906151143935155,A21,True,-76.15861131132567,43.05329910670458
DICKERSON STREET,477436877,52.020515465468186,A41,True,-76.15362847817791,43.0443877498734
GENANT DRIVE,477431898,52.07015482680594,A40,True,-76.15543405995439,43.059628697687714
HIGHLAND STREET,477431731,52.09990056799938,A41,True,-76.1413207745466,43.060334091430576
SOUTH SALINA STREET,477441093,52.186404398752,A21,True,-76.14768084807197,43.030601107821916
EAST GLEN AVENUE,800100247,52.226039210180964,A45,True,-76.136594065553,43.009082141515215
WEST COLVIN STREET,477442737,52.26587072184295,A41,True,-76.16932836489379,43.02273845451412
POND STREET,800052349,52.27459447123978,A41,True,-76.15192779940107,43.06536537677597
EAST CATHROP AVENUE,509994530,52.28163793114159,A35,True,-76.13988776557055,43.016642529920226
EAST CATHROP AVENUE,509994550,52.49142989530099,A35,True,-76.13991025762496,43.016727875264486
HUTCHINSON AVENUE,477443763,52.50902605909833,A41,True,-76.16657230625282,43.015975641573085
OAK STREET,477432878,52.57360724367293,A41,True,-76.13336678469082,43.05632362896864
BEECHER STREET,477431718,52.813036249267874,A41,True,-76.14140380453813,43.06036460016412
LORETTO ROUNDABOUT,800100174,52.85957924508405,A62,True,-76.13653912894887,43.009011533792396
SOUTH GEDDES STREET,477439850,52.91748202606804,A31,True,-76.17432379879133,43.03510461732148
SKYTOP ROAD,477443380,53.115301787170154,A41,True,-76.12324727600011,43.01883258885239
DEMONG DRIVE,477437205,53.14040527413219,A41,True,-76.08570785518302,43.04351433166894
ERIE BOULEVARD WEST,477435107,53.23683758608574,A31,True,-76.15893431320183,43.05043660561831
WEST WASHINGTON STREET,477435384,53.41259873017299,A40,True,-76.15860624156028,43.049526074266126
DICKERSON STREET,800032434,53.449264593510605,A41,True,-76.15410767683196,43.04436848750029
NORTH STATE STREET,477434643,53.53641729931903,A23,True,-76.14764007172657,43.05148852374196
NORTH SALINA STREET,477433836,53.565623487080046,A31,True,-76.15213977930321,43.05339411980985
WESTMORELAND AVENUE,477440803,53.57793766346384,A41,True,-76.11357207240025,43.03170811590968
LOOMIS AVENUE,800032673,53.58415213543837,A41,True,-76.1522846749076,43.006474073740016
WEST ONONDAGA STREET,800030979,53.58534395943078,A31,True,-76.15811718049167,43.040041202291164
FOREST HILL DRIVE,477429856,53.63707363694053,A41,True,-76.11135967944315,43.068541015349446
SOUTH MCBRIDE STREET,506986283,53.65391600433766,A41,True,-76.14365077936081,43.03663210826366
SOUTH MIDLER AVENUE,477432481,53.721633334391214,A31,True,-76.10412419269751,43.057744408055086
GIFFORD PARKWAY,477437963,54.16734240582083,A40,True,-76.08488276309456,43.0412791126109
RUGBY ROAD,504326410,54.18917409724233,A62,True,-76.13293646524288,43.067140308229995
SEDGWICK DRIVE,504326413,54.228191468654,A62,True,-76.1328291730142,43.06703589751461
SOUTH MIDLER AVENUE,477433721,54.307254568749904,A31,True,-76.10406326268914,43.053746650406985
FIRST NORTH STREET,477430055,54.41567416337113,A41,True,-76.14469929471392,43.06766461333691
WEST ONONDAGA STREET,477437191,54.58776253107967,A31,True,-76.15332777168331,43.04358411357765
ONONDAGA AVENUE,477442391,54.60092102394996,A41,True,-76.15938296410367,43.02469359725482
SOUTH AVENUE,477441835,54.67590029596471,A31,True,-76.15831432383507,43.02738279790621
ALMOND STREET,507665688,54.861241405977,A45,True,-76.14261559985937,43.042655982590325
SOUTH SALINA STREET,477446618,54.92650258566706,A21,True,-76.14374678323279,42.9934386335936
ALMOND STREET,506021524,55.06256038339874,A45,True,-76.14223528062283,43.044306086280955
HANCOCK DRIVE,477441929,55.15659446460889,A62,True,-76.17959659679646,43.02701704615922
LEAVENWORTH AVENUE,477433194,55.427308987592134,A43,True,-76.16298672620309,43.055357651209896
SHERBOURNE ROAD,477440568,55.63559080896189,A41,True,-76.11171339083239,43.03250597667411
NORTH STATE STREET,477434413,55.709351526991995,A27,True,-76.14806780185239,43.05190511722543
CLIFTON PLACE,477430739,55.85026712215959,A41,True,-76.11666876813678,43.06456012981746
WEST BEAR STREET,477430416,55.89480416095529,A31,True,-76.16388603098297,43.06620238617241
MIDLAND AVENUE,477442903,55.90886884743646,A31,True,-76.14999381679318,43.02191663783481
NORTH STATE STREET,477434467,55.96347903953612,A27,True,-76.14782894251785,43.05184034583281
ROWLAND STREET,477439626,56.24045448603437,A41,True,-76.177134269317,43.03580761528825
LORETTO ROUNDABOUT,800100183,56.35143267706529,A62,True,-76.13616304228549,43.00897621921297
OTISCO STREET,477436477,56.44119244840762,A41,True,-76.16140227949218,43.04603660430564
CRAWFORD AVENUE,477438916,56.451393642398344,A41,True,-76.10876732818699,43.03828903800252
NORTH TOWNSEND STREET,509997426,56.70399827091108,A41,True,-76.14557158952499,43.051034926696914
SOUTH GEDDES STREET,477443297,56.921928858383865,A31,True,-76.17394127902256,43.01949960140213
HIAWATHA BOULEVARD WEST,508421453,56.988046812016385,A35,True,-76.16837340374977,43.069221655395346
JAMES STREET,477429793,56.995863053283934,A31,True,-76.10399878700404,43.06896664381035
PARK STREET,800034933,57.02371173853513,A31,True,-76.17197048933085,43.07547390932373
DIPPOLD AVENUE,477426943,57.104747111862146,A41,False,-76.1475611672924,43.084663835309094
TALLMAN STREET,800051061,57.31862778141253,A41,True,-76.15467782855855,43.03638662725496
EAST GLEN AVENUE,508421378,57.35814802144487,A41,True,-76.13578646831837,43.00895396773735
HIAWATHA BOULEVARD WEST,477432357,57.45102300871172,A31,True,-76.18185087175382,43.05808020732544
ONONDAGA AVENUE,477441615,57.455413802614046,A41,True,-76.1635041552508,43.02831540372372
HIAWATHA BOULEVARD WEST,477433164,57.481519089999864,A31,True,-76.18530524414005,43.05540873399381
BEATTIE STREET,477433978,57.58607891443765,A41,True,-76.10870434523217,43.05315703538188
HIAWATHA BOULEVARD WEST,800037604,57.73408835898856,A35,True,-76.16849916474541,43.069094095887394
THOMPSON ROAD,477432346,57.89356313866726,A35,True,-76.08370004292081,43.05804788220027
WEST BRIGHTON AVENUE,800050951,57.986513405372044,A31,True,-76.15428207243552,43.019337641876746
EAST FAYETTE STREET,477435678,58.00257846342618,A41,True,-76.14256881115854,43.04856013567633
GIFFORD PARKWAY,506986297,58.059269820574336,A41,True,-76.08467180760645,43.04147782020585
SPAULDING AVENUE,800038793,58.09389057912274,A41,True,-76.14608005432218,42.98700010011647
