DHCST|NY|100|00|00|000|00|0212308|1000000US360670001001020|360670001001020|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1020|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|20169|0|1020|Block 1020|S||0|0|+43.0737468|-076.1735563|BK||99999
DHCST|NY|100|00|00|000|00|0212309|1000000US360670001001021|360670001001021|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1021|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|290899|0|1021|Block 1021|S||0|0|+43.0694258|-076.1729477|BK||99999
DHCST|NY|100|00|00|000|00|0212310|1000000US360670001001022|360670001001022|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1022|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|72827|0|1022|Block 1022|S||0|0|+43.0711519|-076.1702812|BK||99999
DHCST|NY|100|00|00|000|00|0212311|1000000US360670001001023|360670001001023|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1023|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13290|99999|99999|28590|00701|10369|0|1023|Block 1023|S||0|0|+43.0720776|-076.1697468|BK||99999
DHCST|NY|100|00|00|000|00|0212312|1000000US360670001001024|360670001001024|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1024|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000282|A|13208|99999|99999|28590|00701|49656|0|1024|Block 1024|S||0|0|+43.0721090|-076.1683515|BK||99999
DHCST|NY|100|00|00|000|00|0212313|1000000US360670001001025|360670001001025|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1025|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13208|99999|99999|28590|00701|20472|0|1025|Block 1025|S||0|0|+43.0709426|-076.1685832|BK||99999
DHCST|NY|100|00|00|000|00|0212314|1000000US360670001001026|360670001001026|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1026|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|123600|0|1026|Block 1026|S||0|0|+43.0647055|-076.1695069|BK||99999
DHCST|NY|100|00|00|000|00|0212315|1000000US360670001001027|360670001001027|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1027|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|145509|0|1027|Block 1027|S||0|0|+43.0666989|-076.1672793|BK||99999
DHCST|NY|100|00|00|000|00|0212316|1000000US360670001001028|360670001001028|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1028|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|0|32734|1028|Block 1028|S||0|0|+43.0635396|-076.1708742|BK||99999
DHCST|NY|100|00|00|000|00|0212317|1000000US360670001001029|360670001001029|1|2|36|01779796|067|H1|00974132|73000|C5|00979539|99999|99|99999999||||99999|99|99999999|73000|C5|00979539|000100|1|1029|9999|9|99999|99|99999999|999|99999|99|99999999|999999|9|99999|99|99999999|45060|1|532|99999|99999|9|999|99999|Y|N|86302|U|U|24|||||050|||||129|||||000291|A|13204|99999|99999|28590|00701|0|29349|1029|Block 1029|S||0|0|+43.0663193|-076.1753250|BK||99999
